index	word	idf	weight
85598	话儿	7.45834	0.98353172
85599	话则	9.15701	0.27261177
85600	话别	8.34608	0.05506181
85601	话到嘴边	8.05286	-0.22929410
85602	话剧	8.03642	0.58883273
85603	话务员	9.72500	-0.06541362
85604	话匣子	8.08087	-0.28078729
85605	话吧	6.83790	0.23196767
85606	话哦	9.26237	-0.58858504
85607	话唠	9.69601	-0.15437146
85608	话头	7.69840	-0.36684393
85609	话术	9.72500	0.28871576
85610	话机	8.97469	-0.03715827
85611	话筒	6.38860	-0.12722713
85612	话茬	8.02561	0.00031896
85613	话虽如此	7.67163	0.25570942
85614	话语	4.76731	-0.03627560
85615	话语权	7.91864	-0.16437489
85616	话说	4.59058	1.30687625
85617	话费	7.66786	0.28269464
85618	话里有话	8.10386	0.27385628
85619	话锋一转	7.78752	0.45988756
85620	话音	6.68750	-1.27530243
85621	话音刚落	6.31210	0.44686628
85622	话音未落	6.88661	-0.10823830
85623	话题	4.11391	1.39323853
85624	话题一转	9.24402	0.06286635
85625	诞下	8.48918	-0.14631162
85626	诞生	6.13903	-0.13489068
85627	诞生了	7.39628	-0.36756429
85628	诞辰	8.70806	-0.49883953
85629	诟病	8.09807	0.39678662
85630	诠释	6.76063	0.45584558
85631	诡侷	8.76272	0.02534736
85632	诡异	5.05134	-3.03885733
85633	诡秘	7.47992	0.38410407
85634	诡秘地	8.98868	0.17403514
85635	诡笑	8.29553	0.26315324
85636	诡计	7.36525	-0.20497624
85637	诡计多端	9.10822	-0.21561789
85638	诡谲	8.36101	-0.18834404
85639	询价	8.14541	-0.82316318
85640	询问	4.62603	-2.05168592
85641	询问笔录	9.75485	0.00571177
85642	该不该	6.28533	0.31526933
85643	该书	8.30260	0.81620596
85644	该乾	8.85691	-0.00000340
85645	该会	8.54183	0.21202305
85646	该凸	7.65665	-0.32249312
85647	该凹	8.32410	0.07997735
85648	该剧	7.54093	-1.25434912
85649	该区	8.47223	-0.70389263
85650	该卡	9.07697	-0.20617667
85651	该厂	8.89465	0.31493663
85652	该县	8.06397	-0.88106445
85653	该名	7.81328	-0.36231442
85654	该哭	9.35954	0.07484785
85655	该团	9.75485	-0.73722063
85656	该国	7.69453	0.00494540
85657	该地	8.44734	0.84587349
85658	该型	9.10822	-0.00196062
85659	该处	8.49777	-0.33388482
85660	该女	8.59740	1.23657641
85661	该射	9.35954	0.02075845
85662	该局	7.96815	0.21529041
85663	该市	7.74197	-0.16382667
85664	该帮	9.07697	0.63986115
85665	该店	8.41507	1.68421485
85666	该当	7.84418	0.54082396
85667	该怎	8.41507	-0.03332364
85668	该房	9.31953	-0.14009615
85669	该所	9.28106	1.15233898
85670	该打	8.60697	0.06292043
85671	该报	9.06170	-0.05906841
85672	该挺	9.35954	0.07619993
85673	该换	7.67920	0.03268698
85674	该放	9.03185	-0.49324949
85675	该文	8.71876	-0.22524206
85676	该是	5.57767	0.54975935
85677	该有	7.86686	-0.49173671
85678	该机	7.63096	-1.46205041
85679	该村	8.27462	0.07008871
85680	该条	6.95057	1.30244574
85681	该校	7.14880	-0.27991685
85682	该案	6.97096	0.10171014
85683	该款	8.40717	0.87976072
85684	该死	6.04721	0.07472606
85685	该死的	5.52691	1.72404103
85686	该游戏	9.42272	0.89123645
85687	该片	7.42536	0.86042025
85688	该生	9.61377	-0.12873803
85689	该用	8.29553	0.24462343
85690	该病	8.20150	-0.11596464
85691	该省	9.06170	0.17864218
85692	该睡	9.10822	0.07532854
85693	该站	9.49016	-0.25885476
85694	该笑	8.78545	0.14070874
85695	该笔	9.24402	0.00522040
85696	该管	9.49016	-0.03730948
85697	该类	8.64619	0.02678884
85698	该组	9.44469	-0.54191561
85699	该缩	8.48918	0.01483401
85700	该群	9.30011	2.02670359
85701	该股	7.49245	-0.77978796
85702	该脱	9.33933	0.16604712
85703	该药	9.33933	-0.42872635
85704	该行	8.61663	-0.51375169
85705	该车	7.46446	-1.72735343
85706	该软件	9.26237	0.03830259
85707	该部	9.24402	-1.46732056
85708	该酒	8.22748	0.59562804
85709	该镇	8.63624	0.29133135
85710	该队	8.75155	-0.01386694
85711	该院	7.58840	-0.32317181
85712	该项	7.43425	-0.00373920
85713	详单	9.42272	0.93202297
85714	详实	8.80871	-0.18541841
85715	详尽	7.62374	-0.60281906
85716	详情	5.43052	-1.08021738
85717	详细	4.19896	-0.20163333
85718	详见	6.99178	0.34067901
85719	详解	7.52451	-2.34587756
85720	详询	8.40717	-0.51609095
85721	详谈	7.64924	1.80235667
85722	详述	8.05840	0.40138190
85723	诧异	5.42611	-0.71153818
85724	诫勉	9.66784	-0.14759802
85725	诬告	8.96090	0.22191062
85726	诬蔑	9.28106	0.23406545
85727	诬陷	8.20793	-0.12430524
85728	语不惊人死不休	8.38382	0.50353920
85729	语不成声	7.91864	0.17501669
85730	语义	9.28106	-0.26166528
85731	语儿	9.99326	1.04728435
85732	语出惊人	8.75155	0.42895493
85733	语句	7.27501	0.73948365
85734	语塞	7.10932	0.44477834
85735	语境	8.50642	0.46781489
85736	语声	7.75419	0.27080575
85737	语嫣	9.85016	0.16850905
85738	语录	8.23408	1.34891889
85739	语意	9.20831	0.11406841
85740	语文	6.16629	-0.93657123
85741	语文课	8.38382	0.46204925
85742	语无伦次	5.44222	0.96032728
85743	语毕	8.24072	-0.49742327
85744	语气	4.38027	-0.63424654
85745	语气道	8.76272	0.53191627
85746	语法	8.37616	-0.42110561
85747	语焉不详	8.94729	0.30586850
85748	语病	9.03185	-0.13365371
85749	语种	8.16376	-0.86367180
85750	语言	4.64542	-2.48273789
85751	语言学	9.64044	-0.28420695
85752	语言所	9.30011	-0.02871918
85753	语言文字	8.63624	0.51128813
85754	语言文学	9.69601	-0.15532666
85755	语言能力	8.51516	0.03327214
85756	语调	6.01574	0.01368542
85757	语速	8.26775	-0.32357534
85758	语重心长	7.55762	-0.31941569
85759	语音	5.88998	-1.04537414
85760	误事	8.38382	0.09470353
85761	误人子弟	9.35954	0.43132592
85762	误以为	6.46238	0.23722066
85763	误会	5.58467	-0.58757295
85764	误伤	8.89465	0.21293273
85765	误入	7.97324	-0.33062877
85766	误入歧途	8.93387	0.33636179
85767	误判	8.90755	-0.52728413
85768	误区	7.30071	-0.64894534
85769	误导	7.11796	1.02172111
85770	误导性	7.46446	-0.34215619
85771	误差	7.66411	0.59011963
85772	误打误撞	8.11556	-0.41098256
85773	误点	9.31953	0.18431206
85774	误解	6.54817	0.06202944
85775	误认	7.90425	-0.47886662
85776	误诊	8.54183	-1.09027622
85777	误读	8.94729	-0.01566369
85778	误食	9.53778	0.74369160
85779	诱人	3.41054	2.74880088
85780	诱使	8.03642	0.03891053
85781	诱供	8.39154	-0.05823177
85782	诱发	6.40548	-0.12938832
85783	诱哄	9.42272	-0.37834421
85784	诱因	7.95805	-0.41727048
85785	诱奸	6.91453	1.14668268
85786	诱导	6.41081	-0.57789883
85787	诱得	8.88191	0.46954486
85788	诱惑	3.47963	1.70255872
85789	诱惑写真	9.46717	-0.71192438
85790	诱惑力	5.80244	1.08612048
85791	诱惑性	8.84464	-0.21692450
85792	诱拐	8.13336	-0.28181094
85793	诱红楼	9.24402	0.00156437
85794	诱饵	7.66037	-0.63591085
85795	诱骗	7.69453	0.51281987
85796	说一不二	8.68701	0.38983553
85797	说三道四	7.87608	0.59563001
85798	说上几句	8.56001	-0.17191759
85799	说不上	6.65694	-0.38802379
85800	说不上来	7.19223	-0.00267478
85801	说不定	4.65093	0.44047574
85802	说不得	8.24741	0.09161512
85803	说不来	9.15701	-0.07169580
85804	说不清	5.85994	1.08914750
85805	说不说	7.97836	0.16707323
85806	说不过去	7.67920	1.32584810
85807	说个事	8.56001	-0.17987491
85808	说么	7.65665	-0.19149768
85809	说书	9.42272	-0.24978745
85810	说了	3.14045	0.90546976
85811	说了半天	8.01491	-0.40725568
85812	说了算	6.84944	0.29370745
85813	说亲	9.49016	-0.07264626
85814	说你爱我	9.26237	-0.50810626
85815	说再见	7.57803	-0.16904131
85816	说出	4.03673	0.03840392
85817	说别	7.64188	-0.39217008
85818	说到	4.06081	1.80564287
85819	说到做到	7.90425	-0.62161766
85820	说到底	6.83626	-0.59882048
85821	说动	8.21440	0.33188735
85822	说句实话	7.52777	0.70914256
85823	说句心里话	9.38016	-0.18456755
85824	说句话	7.82641	0.19311094
85825	说吧	4.83310	1.45188055
85826	说和	6.09206	-1.18403703
85827	说唱	9.15701	-0.48304848
85828	说啥	6.65694	0.40803418
85829	说大话	9.04666	-0.34130200
85830	说好	4.72283	-1.30976893
85831	说媒	9.03185	-0.04923368
85832	说完	3.22331	2.97002420
85833	说定了	7.57803	0.09620412
85834	说实话	4.48092	-1.03043131
85835	说客	8.78545	-0.67130003
85836	说尽	8.56923	0.45947457
85837	说干就干	7.63096	0.00018491
85838	说得	4.66725	0.57360872
85839	说得过去	7.59187	-0.14185564
85840	说心里话	7.83082	0.24009571
85841	说情	8.38382	0.13523019
85842	说教	7.56100	0.00538013
85843	说时迟	6.91100	0.52796211
85844	说明	3.80082	-3.46497586
85845	说明书	6.86954	-0.15544592
85846	说明会	7.89006	0.03546994
85847	说明文	10.11586	-0.14263874
85848	说明白	8.09230	0.25093803
85849	说明着	8.72957	0.10981427
85850	说是	3.50201	0.40716046
85851	说服	5.38694	0.28980178
85852	说服力	7.71797	-0.57929596
85853	说来	5.43979	3.19688932
85854	说来听听	8.05840	0.35003990
85855	说来惭愧	8.77402	0.16910507
85856	说来话长	8.60697	0.46778481
85857	说来说去	8.49777	0.07621047
85858	说梦话	8.61663	0.02589300
85859	说法	4.92339	1.24418558
85860	说清楚	5.93814	0.96436996
85861	说漏嘴	8.44734	0.01175472
85862	说爱你	8.93387	-0.21614493
85863	说爱我	8.90755	0.14642356
85864	说理	8.77402	-0.37631338
85865	说白	8.63624	-0.17588430
85866	说白了	6.75157	1.42185172
85867	说真的	5.21220	-0.82159239
85868	说真话	8.19511	-0.42179916
85869	说瞎话	8.08087	-0.13893635
85870	说破	7.66411	0.58002776
85871	说穿	6.92164	-0.38552914
85872	说笑	6.16629	0.97262773
85873	说笑声	9.14048	-0.06837578
85874	说笑话	8.29553	-2.22902293
85875	说老实话	8.04187	0.13628693
85876	说者	8.92062	0.23702446
85877	说胡话	8.51516	-0.08651220
85878	说词	8.48067	-0.21233866
85879	说话	2.98859	0.47570762
85880	说话声	6.63932	-0.08909899
85881	说话算数	7.69840	0.06978855
85882	说话算话	7.70228	0.36295026
85883	说说	4.89739	0.79279581
85884	说说笑笑	6.79459	0.11894528
85885	说说而已	7.86686	0.48459781
85886	说说话	6.95057	0.39082823
85887	说课	9.07697	-0.27679641
85888	说谎	6.18660	-0.67207267
85889	说走就走	8.08087	0.10552717
85890	说辞	7.60238	-1.26791959
85891	说道	3.24112	1.81170360
85892	说错	6.33861	-0.20733553
85893	说闲话	7.56438	0.55672751
85894	说风凉话	8.17618	0.09004479
85895	诵经	8.37616	-0.79004123
85896	诵读	8.66639	0.03303896
85897	请于	8.09230	-0.95120420
85898	请假	5.78742	-0.82040708
85899	请假条	9.88406	0.43421317
85900	请出	8.68701	-0.47582314
85901	请别	8.50642	0.33049173
85902	请到	6.59720	-1.80979533
85903	请勿	5.08685	-4.51612572
85904	请勿打扰	8.96090	-0.17830548
85905	请原谅	8.39154	-0.07729963
85906	请坐	7.11363	-1.30614779
85907	请安	7.36803	0.54853530
85908	请客	6.42264	-0.62307089
85909	请客吃饭	9.17382	-0.17827550
85910	请帖	8.34608	0.00136351
85911	请教	6.05917	1.11950683
85912	请来	6.56300	0.59969505
85913	请柬	8.66639	0.67783617
85914	请求	5.18014	-0.27488034
85915	请用	7.15328	-0.53392563
85916	请留步	9.15701	0.11260165
85917	请示	7.37924	-0.77537985
85918	请稍等	7.95805	-0.24723884
85919	请等一下	8.39933	0.21822769
85920	请缨	9.30011	0.14219351
85921	请罪	9.04666	-0.16206905
85922	请见	8.25414	-0.56757953
85923	请谅解	8.59740	-0.22240631
85924	请进	6.15795	2.17580519
85925	请问	5.23934	-1.13400523
85926	诸事	8.67665	0.26854853
85927	诸位	6.67072	2.67385006
85928	诸佛	9.31953	-0.06447607
85929	诸侯	8.48067	0.11766575
85930	诸君	9.12422	0.09820439
85931	诸国	9.30011	0.17042343
85932	诸城	9.69601	-0.19501181
85933	诸多	5.60692	-0.19290508
85934	诸天	9.03185	0.72144571
85935	诸如	6.36278	0.13374878
85936	诸如此类	7.94805	0.26197157
85937	诸暨	9.88406	-0.43957820
85938	诸神	9.24402	-0.20729668
85939	诸般	8.84464	0.25593879
85940	诸葛	8.32410	1.38690133
85941	诸葛丞相	9.64044	0.38692499
85942	诸葛亮	8.21440	0.20926434
85943	诸葛孔明	9.53778	0.43132377
85944	诺基亚	8.02025	0.03632870
85945	诺斯	10.11586	0.15403438
85946	诺维奇	9.75485	-0.22774086
85947	诺言	7.03077	0.03055766
85948	诺诺	8.39154	0.38911748
85949	诺贝尔	8.76272	0.21940300
85950	诺贝尔奖	9.12422	1.38902328
85951	读一读	9.58780	-0.09519376
85952	读书	4.98931	-0.33616288
85953	读书人	8.42304	1.43512163
85954	读书声	9.42272	-0.52678616
85955	读写	8.47223	-1.04098933
85956	读出	7.72990	-0.37060841
85957	读到	6.75458	-1.29972982
85958	读卡器	9.72500	0.20656015
85959	读取	8.00433	-2.04580289
85960	读后感	9.20831	0.50476654
85961	读图	9.75485	0.80070017
85962	读完	7.07757	-1.19212159
85963	读懂	7.89950	-2.43574636
85964	读数	9.53778	-0.07408724
85965	读本	8.83252	1.17665472
85966	读来	9.15701	0.01629340
85967	读物	7.89950	-0.32003233
85968	读研	8.36855	0.52393018
85969	读者	5.74807	-2.10344155
85970	读读	9.09247	-0.09194822
85971	读音	8.08657	-0.35807800
85972	诽谤	7.97324	-0.95123983
85973	诽谤罪	9.38016	0.10852642
85974	课业	7.18757	0.02281452
85975	课件	8.02561	0.66181328
85976	课余	8.22748	-0.01220015
85977	课余时间	8.56001	0.56512178
85978	课内	9.78562	-0.17717475
85979	课前	8.79701	0.08501894
85980	课后	7.53433	-0.41756004
85981	课堂	5.89380	-1.49010381
85982	课堂教学	8.20793	-0.61223828
85983	课外	8.04735	-0.51393189
85984	课外活动	8.50642	-0.40047505
85985	课外辅导	9.53778	-0.80604798
85986	课室	7.82201	0.13943156
85987	课改	9.88406	0.39948277
85988	课文	7.80894	-0.52074754
85989	课时	7.45530	0.24092363
85990	课本	5.99506	1.13415533
85991	课桌	7.16686	-0.18050370
85992	课目	9.24402	0.47521753
85993	课程	5.41223	1.75784230
85994	课程标准	8.77402	0.35485908
85995	课程设计	9.64044	0.37967813
85996	课长	8.75155	2.66941064
85997	课间	8.12146	-0.49099110
85998	课间休息	8.71876	-0.25749549
85999	课间操	9.07697	-0.27842001
86000	课题	6.73074	-1.08658447
86001	课题组	8.92062	0.20751986
86002	谁与争锋	8.48918	-1.06480943
86003	谁个	9.03185	-0.33064084
86004	谁人	7.70618	-0.09061632
86005	谁他妈	8.10969	0.24793702
86006	谁会想到	8.18876	0.59109084
86007	谁又能	7.66786	0.52239100
86008	谁叫我	6.82164	0.02642911
86009	谁家	6.66657	-0.27430050
86010	谁当	8.82054	-0.20576065
86011	谁怕谁	7.06104	0.57483358
86012	谁料	7.72193	-0.39489702
86013	谁是我	9.20831	-0.38508944
86014	谁知	4.90875	0.95668671
86015	谁给我	8.84464	0.59588737
86016	谁能给	8.98868	0.85106035
86017	谁说	5.52559	-0.54063552
86018	谁谁	7.89006	0.16688677
86019	谁谁谁	8.10386	-0.26351786
86020	谁错	9.31953	-0.03455148
86021	调为	9.28106	-0.21169164
86022	调仓	8.55088	0.41580569
86023	调价	9.17382	-0.16022018
86024	调任	8.11556	-0.26586286
86025	调休	9.38016	-0.30081904
86026	调低	7.83526	0.29072853
86027	调侃	5.50290	-1.71583196
86028	调停	9.33933	0.24785805
86029	调入	8.21440	0.42916325
86030	调养	7.49878	-0.38591316
86031	调出	7.50515	-0.43459714
86032	调到	5.83980	0.43466347
86033	调制	7.80894	2.81818057
86034	调剂	7.07134	1.22340426
86035	调动	5.84525	-2.29342367
86036	调匀	8.10969	-0.15421342
86037	调压	8.43917	0.43047318
86038	调去	8.72957	-0.21125378
86039	调取	7.94805	-0.64656729
86040	调味	8.04735	0.52201348
86041	调味品	8.56923	0.22769405
86042	调味料	8.56923	0.09692500
86043	调和	6.70744	-0.02021433
86044	调回	7.89006	0.13869663
86045	调地	8.85691	0.00121821
86046	调处	9.42272	0.20743101
86047	调头	7.72193	-0.18175126
86048	调好	7.27247	-0.58532566
86049	调子	8.26092	-0.55159136
86050	调度	7.59187	-0.83800694
86051	调开	9.14048	-0.05521418
86052	调弄	7.51478	0.30727812
86053	调往	8.88191	-1.28446181
86054	调得	8.22748	-0.53932679
86055	调息	8.00961	0.21529509
86056	调情	4.98339	-0.98042854
86057	调戏	5.23537	-1.47060819
86058	调戏道	9.38016	0.01151881
86059	调成	7.72193	-1.07158221
86060	调拨	8.98868	-0.05042448
86061	调换	7.19692	-0.02279168
86062	调控	7.26240	-1.08682675
86063	调教	4.45941	4.42496727
86064	调整	3.82800	0.27605161
86065	调整期	9.19091	-0.22734727
86066	调料	7.70228	2.33515964
86067	调暗	7.66786	0.04632513
86068	调来	7.47681	-0.15654848
86069	调查	4.25992	0.53773289
86070	调查员	9.61377	0.19522893
86071	调查组	8.77402	0.42925107
86072	调查表	9.64044	0.05425242
86073	调校	8.40717	-0.27857650
86074	调正	9.33933	-0.00676208
86075	调治	9.28106	0.63001667
86076	调派	9.04666	-0.07437440
86077	调演	10.07330	-0.04743055
86078	调理	5.80711	2.65033886
86079	调用	8.03100	0.17904115
86080	调皮	4.94143	-0.56259608
86081	调皮捣蛋	8.48067	-0.68969630
86082	调研	6.38442	-0.84407215
86083	调研员	9.10822	-0.19293034
86084	调研组	9.33933	-0.20840550
86085	调离	8.39933	0.24279321
86086	调笑	5.98873	-0.18533622
86087	调笑声	9.03185	0.03090922
86088	调笑道	8.21440	0.10511801
86089	调经	9.35954	0.47076535
86090	调羹	9.38016	-0.55399408
86091	调职	9.51369	0.17449363
86092	调至	7.80462	0.06798082
86093	调色	9.58780	-0.39683114
86094	调节	5.42332	0.86898458
86095	调节剂	9.64044	-0.17070413
86096	调节器	9.66784	-0.10494641
86097	调解	7.37924	0.16655802
86098	调试	6.96350	-1.04820026
86099	调调	7.50835	-0.09804073
86100	调谐	10.11586	0.08127186
86101	调走	8.69748	-0.33269716
86102	调起	8.18245	0.08637096
86103	调转	7.43127	0.12204476
86104	调过	8.96090	0.01283131
86105	调适	8.80871	0.88230795
86106	调逗	8.06957	-0.34518242
86107	调速	9.64044	0.10929787
86108	调配	7.34327	-0.11787979
86109	调酒	8.89465	-0.54587702
86110	调酒师	9.58780	-1.02124216
86111	调阅	8.79701	-0.22923537
86112	调集	8.13937	-0.06028063
86113	调高	7.96815	-0.35955046
86114	谄媚	7.60591	0.40420769
86115	谅解	6.51795	-0.28876732
86116	谅解备忘录	9.33933	-0.18103213
86117	谈一谈	7.71402	-0.07633873
86118	谈不拢	9.28106	-0.25135501
86119	谈人生	9.44469	-0.14477195
86120	谈何	9.33933	-0.04763180
86121	谈何容易	8.11556	0.14772096
86122	谈判	6.13010	0.36029873
86123	谈到	5.96243	-0.38366918
86124	谈及	7.03276	0.74710038
86125	谈吐	6.93781	0.62311095
86126	谈天	8.03100	0.08876079
86127	谈天说地	7.97324	-0.26622004
86128	谈妥	8.00433	0.88691025
86129	谈婚论嫁	8.10386	-0.29897398
86130	谈完	8.37616	0.11284872
86131	谈得	7.46753	-0.15397463
86132	谈得来	7.52126	-0.12806852
86133	谈心	7.14880	-0.25678859
86134	谈性	8.62638	0.61873337
86135	谈恋爱	5.69702	-0.39365107
86136	谈情	8.57853	-0.27692828
86137	谈情说爱	7.57118	0.31771131
86138	谈感情	8.76272	0.14532378
86139	谈成	8.54183	-0.96164441
86140	谈点	8.79701	0.13164779
86141	谈笑	7.30594	0.55970167
86142	谈笑风生	7.64555	-0.32027296
86143	谈论	5.80594	-0.24555469
86144	谈论着	7.38489	-0.21924662
86145	谈话	5.35965	0.59011398
86146	谈谈	5.65899	-0.66155556
86147	谈谈心	7.93324	-0.08256042
86148	谈资	8.24741	0.79375453
86149	谈起	6.26942	1.52153816
86150	谋划	7.18062	-0.57118404
86151	谋利	8.72957	-0.44877523
86152	谋取	7.79604	-0.53642387
86153	谋士	9.91915	-0.49890767
86154	谋害	8.28851	0.33951294
86155	谋得	9.35954	0.00706055
86156	谋杀	6.92700	-0.03906964
86157	谋杀案	9.24402	1.37858222
86158	谋求	7.29811	0.91342201
86159	谋生	8.05286	0.20997389
86160	谋略	8.88191	0.51170907
86161	谋财害命	9.42272	0.52299472
86162	谍照	9.19091	-0.56780298
86163	谎称	7.37924	-0.88113312
86164	谎言	6.59078	-0.49392633
86165	谎话	7.12667	-1.22104444
86166	谐波	9.81737	0.27386458
86167	谐音	7.86686	2.00814173
86168	谓之	8.26775	-0.00517273
86169	谓语	10.03248	0.05797695
86170	谚语	8.65624	-0.28816203
86171	谜一样	9.09247	0.07282616
86172	谜团	7.30594	-0.83641326
86173	谜底	7.86686	-0.63991584
86174	谜语	8.03100	-0.08201282
86175	谜题	9.03185	-0.19045586
86176	谢他	8.19511	0.17024244
86177	谢天谢地	7.77909	0.23958948
86178	谢娜	9.03185	0.52774325
86179	谢家	9.75485	-0.07048110
86180	谢幕	8.83252	0.14213490
86181	谢恩	8.94729	-0.34667493
86182	谢意	7.58148	0.88675459
86183	谢某	9.81737	0.32990229
86184	谢礼	9.10822	-0.08826248
86185	谢绝	7.29035	0.28087157
86186	谢罪	8.47223	0.02078431
86187	谢莉	9.99326	4.05219865
86188	谢谢	3.80579	-1.30889348
86189	谢谢你	4.64579	1.26260160
86190	谢谢你们	7.34056	-0.98038513
86191	谢谢妳	9.12422	0.04031589
86192	谢谢您	6.52392	-0.37829259
86193	谢谢爷	9.69601	0.04210621
86194	谢谢爹	9.30011	-0.01601961
86195	谢过	7.51156	-0.63966368
86196	谢进	8.52397	0.03520241
86197	谢逊	9.72500	0.53871174
86198	谢霆锋	8.29553	0.56807223
86199	谢顶	9.15701	-0.79414350
86200	谣传	8.68701	0.16428525
86201	谣言	6.81681	0.26223977
86202	谦卑	8.22748	-0.43780208
86203	谦和	8.39933	-0.60175856
86204	谦恭	9.04666	0.80268737
86205	谦虚	6.70457	-1.56929876
86206	谦让	7.91864	-0.26076705
86207	谦谦君子	8.98868	-0.19135489
86208	谦逊	8.61663	-0.25096697
86209	谨以此文	7.63096	-0.31615102
86210	谨守	8.47223	-0.11094646
86211	谨小慎微	8.82054	0.18201690
86212	谨慎	5.20866	0.68892195
86213	谨言慎行	9.35954	0.22584690
86214	谨记	7.78752	-0.88772120
86215	谨防	7.84418	-0.33288278
86216	谩骂	7.22791	0.68167863
86217	谬论	9.07697	-0.10271388
86218	谬误	9.42272	0.77055396
86219	谭咏麟	9.99326	-0.79623530
86220	谭某	9.72500	-2.21638950
86221	谱写	7.76242	-0.80247281
86222	谴责	6.78833	0.38083999
86223	谷丙转氨酶	8.39154	0.20729318
86224	谷主	10.11586	-0.60561361
86225	谷仓	8.36101	0.06125129
86226	谷口	9.14048	-0.01668624
86227	谷地	9.01725	-0.18445182
86228	谷子	8.66639	-0.06510715
86229	谷底	7.10289	-0.34578688
86230	谷歌	7.04478	-0.70717857
86231	谷物	8.93387	-0.63665892
86232	谷的	7.68684	-0.15106927
86233	谷类	9.44469	0.14120414
86234	谷道	9.42272	-0.00595688
86235	谷间	8.70806	-0.01579614
86236	豁免	9.33933	0.30404166
86237	豁出	8.49777	-0.12821075
86238	豁出去	6.00001	0.99318187
86239	豁口	9.28106	0.09862937
86240	豁开	8.89465	-0.16974218
86241	豁然	7.59887	-0.54461471
86242	豁然开朗	7.16686	-0.82204972
86243	豁达	8.00961	0.18388428
86244	豆制品	8.70806	-0.20995943
86245	豆子	6.64201	-0.83208856
86246	豆沙	9.15701	-0.63259369
86247	豆沢豆太郎	9.44469	0.21356352
86248	豆油	9.24402	-0.16550913
86249	豆浆	7.34056	-0.74077100
86250	豆浆机	10.03248	-0.38027892
86251	豆瓣	7.54757	0.56595737
86252	豆类	8.39154	-1.07524366
86253	豆粒	8.10386	0.13070368
86254	豆粕	9.64044	-0.34428282
86255	豆腐	5.66253	0.88309884
86256	豆腐干	9.78562	-0.84484961
86257	豆腐渣	8.70806	0.07278929
86258	豆腐脑	9.78562	-0.57882355
86259	豆花	9.07697	-0.22441788
86260	豆芽	8.38382	0.43632558
86261	豆荚	9.91915	-0.11123930
86262	豆蔻	7.42831	0.22277086
86263	豆蔻年华	9.17382	0.34563065
86264	豆角	9.14048	0.91795530
86265	豆豆	6.87123	-1.50286174
86266	豈不是	9.24402	0.40879465
86267	豊満	8.97469	1.51846475
86268	豌豆	8.51516	-0.77243720
86269	豎起	9.22600	-0.42793894
86270	豐乳	8.94729	0.13307208
86271	豐厚	9.20831	0.02908925
86272	豐富	7.99908	-0.03624933
86273	豐滿	6.35163	4.67945923
86274	豐潤	9.44469	0.06109758
86275	豐盈	8.68701	0.17429111
86276	豐胸	9.51369	-0.35821792
86277	豐腴	8.43917	0.17381771
86278	豐臀	8.62638	0.60186147
86279	豔豔	8.40717	0.07980867
86280	豔麗	9.38016	-0.05417065
86281	豚鼠	10.07330	1.74756841
86282	象不象	8.96090	0.00013123
86283	象个	6.48747	0.74620414
86284	象形	8.57853	0.81004768
86285	象征	5.64249	-1.66414273
86286	象征性	6.12607	0.00788803
86287	象徴	9.64044	-0.39007744
86288	象徵	7.53104	-0.19285252
86289	象徵性	8.66639	0.16312959
86290	象是	5.60596	0.27655785
86291	象月牙	9.26237	0.00814117
86292	象有	8.93387	0.09417734
86293	象朵	8.71876	0.00094333
86294	象染	9.30011	0.01352213
86295	象样	8.00433	0.78379265
86296	象棋	8.83252	-0.52105529
86297	象死人	9.22600	0.00653227
86298	象水屌儿	7.87146	0.03409955
86299	象炸开	9.33933	0.00485433
86300	象牙	7.05899	0.87731054
86301	象牙塔	8.84464	-0.52917406
86302	象牙白	9.35954	-0.12139579
86303	象红透	9.33933	0.00485433
86304	象绸缎	9.30011	0.06229549
86305	象蛇	8.12739	0.05211903
86306	象要	7.85319	0.13077269
86307	象触电	7.82641	0.14493537
86308	象铁棒	8.90755	0.00807369
86309	象面团	9.31953	0.03819714
86310	豢养	9.20831	-0.16332190
86311	豪不犹豫	9.14048	0.06438896
86312	豪乳	5.36565	3.54995658
86313	豪华	5.16341	0.13094456
86314	豪华型	8.82054	0.04973103
86315	豪华气派	9.66784	-0.14001478
86316	豪华版	8.83252	0.68748936
86317	豪华车	9.15701	0.07774490
86318	豪华轿车	8.83252	1.19523735
86319	豪哥	9.26237	-0.05027786
86320	豪宅	6.51202	0.49174739
86321	豪庭	9.66784	0.02047967
86322	豪快	9.42272	1.37642114
86323	豪情	7.56438	2.83645184
86324	豪情万丈	9.01725	0.23333222
86325	豪放	6.59335	1.67779710
86326	豪放女	9.10822	1.49567694
86327	豪杰	8.37616	0.73826017
86328	豪气	7.25490	-0.56141013
86329	豪爽	6.44563	0.50761839
86330	豪礼	9.61377	0.45797340
86331	豪華	7.99908	1.10155381
86332	豪言壮语	9.07697	0.21386202
86333	豪赌	9.04666	-0.17367525
86334	豪车	7.51478	-1.52515170
86335	豪迈	7.14656	0.55536296
86336	豪门	6.45565	-1.23418031
86337	豪雨	8.92062	0.11203177
86338	豪饮	9.49016	-0.15535740
86339	豫东	9.24402	-0.00863854
86340	豹哥	9.12422	1.45173395
86341	豹子	8.22092	-0.05552748
86342	豹子头	9.03185	0.00126333
86343	豹紋	9.61377	0.18162738
86344	豹纹	7.41363	0.21610256
86345	豺狼	8.12739	0.49771980
